,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?,clust
3265,96026,0,3,1,1,25670,19,0,0,4310,0,Ocassional Flyers
3266,5425,0,1,1,1,2000,9,0,0,1412,0,Ocassional Flyers
3267,104052,0,2,1,1,6016,12,0,0,4331,0,Ocassional Flyers
3268,38964,0,3,1,1,35166,26,3200,8,5553,1,Ocassional Flyers
3269,196093,0,1,1,1,14000,3,0,0,5595,1,Ocassional Flyers
3270,58382,0,1,1,1,11327,32,4800,23,2480,1,Ocassional Flyers
3271,52965,0,1,1,1,500,1,0,0,3606,0,Ocassional Flyers
3272,95537,0,4,1,1,29226,17,150,1,1774,0,Ocassional Flyers
3273,85696,0,3,1,1,18603,14,0,0,1591,0,Ocassional Flyers
3274,240904,2288,4,1,1,63385,22,350,1,5045,1,Ocassional Flyers
3275,80612,0,4,1,1,32334,20,0,0,5839,0,Ocassional Flyers
3276,26513,0,1,1,1,7670,14,0,0,2678,1,Ocassional Flyers
3277,48877,0,2,1,1,11761,35,371,2,5371,1,Ocassional Flyers
3278,11109,0,5,1,1,53627,13,0,0,2623,1,Ocassional Flyers
3279,99336,0,3,1,1,14195,14,500,1,4453,0,Ocassional Flyers
3280,58951,0,4,1,1,47994,15,500,1,6625,0,Ocassional Flyers
3281,10036,0,3,1,1,13959,16,0,0,3030,1,Ocassional Flyers
3282,25853,0,3,1,1,23163,18,0,0,1886,0,Ocassional Flyers
3283,10915,0,1,1,1,5455,15,0,0,2473,1,Ocassional Flyers
3284,133954,500,4,1,1,37670,18,1500,3,7654,1,Ocassional Flyers
3285,5110,0,1,1,1,0,0,0,0,2901,0,Ocassional Flyers
3286,20516,0,1,1,1,3500,20,0,0,1429,0,Ocassional Flyers
3287,21676,0,3,1,1,15392,15,100,1,5584,1,Ocassional Flyers
3288,35820,0,1,1,1,0,0,0,0,7575,0,Ocassional Flyers
3289,49588,0,1,1,1,4960,14,100,1,3299,0,Ocassional Flyers
3290,76446,0,5,1,1,63811,17,0,0,6550,1,Ocassional Flyers
3291,1446,0,1,1,1,0,0,0,0,99,0,Ocassional Flyers
3292,148086,0,4,1,1,32551,14,0,0,2913,0,Ocassional Flyers
3293,25302,0,3,1,1,11312,13,0,0,5245,0,Ocassional Flyers
3294,108100,0,4,1,1,45113,17,1000,2,4699,0,Ocassional Flyers
3295,32699,0,1,1,1,1500,2,500,1,3167,0,Ocassional Flyers
3296,8188,0,1,1,1,500,1,500,1,1985,1,Ocassional Flyers
3297,28312,0,1,1,1,1726,13,0,0,2335,1,Ocassional Flyers
3298,451673,0,4,1,1,43533,19,900,4,7575,1,Ocassional Flyers
3299,431824,0,3,1,1,30480,16,500,1,4443,1,Ocassional Flyers
3300,35203,0,1,1,1,1800,16,1800,16,3832,0,Ocassional Flyers
3301,25313,0,2,1,1,7491,13,0,0,7064,0,Ocassional Flyers
3302,41824,0,1,1,1,2100,3,0,0,1982,0,Ocassional Flyers
3303,8740,0,1,1,1,1250,3,0,0,5395,0,Ocassional Flyers
3304,67495,0,2,1,1,8620,8,0,0,1302,0,Ocassional Flyers
3305,37300,0,1,3,1,23760,19,0,0,676,0,Ocassional Flyers
3306,98722,0,3,1,1,18012,19,50,1,2178,0,Ocassional Flyers
3307,252386,0,4,1,1,39787,13,0,0,7787,0,Ocassional Flyers
3308,15243,0,1,1,1,675,3,0,0,1944,0,Ocassional Flyers
3309,43403,1846,1,1,1,3350,12,3350,12,3930,1,Ocassional Flyers
3310,25544,0,1,1,1,3271,7,0,0,4580,1,Ocassional Flyers
3311,84785,0,1,1,1,4570,14,0,0,6514,0,Ocassional Flyers
3312,56688,0,1,1,1,3550,10,1050,9,3812,1,Ocassional Flyers
3313,288379,0,1,1,1,15942,8,1442,5,4741,1,Ocassional Flyers
3314,231437,0,3,1,1,31266,26,1550,4,6340,0,Ocassional Flyers
3315,71784,0,4,1,1,39276,20,0,0,4936,0,Ocassional Flyers
3316,19516,0,3,1,1,17696,16,0,0,3593,1,Ocassional Flyers
3317,132555,0,3,1,1,24775,31,350,1,8289,1,Ocassional Flyers
3318,25157,0,1,1,1,830,3,0,0,2732,0,Ocassional Flyers
3319,48896,0,1,1,1,4081,12,3397,10,4139,1,Ocassional Flyers
3320,24454,0,1,1,1,1919,7,0,0,732,0,Ocassional Flyers
3321,17377,2178,1,1,1,500,1,0,0,2010,1,Ocassional Flyers
3322,23432,0,1,1,1,1162,10,0,0,4510,0,Ocassional Flyers
3323,19002,0,3,1,1,22675,21,0,0,6277,1,Ocassional Flyers
3324,90332,0,2,1,1,12845,25,0,0,2927,1,Ocassional Flyers
3325,81552,0,2,1,1,7703,8,0,0,3855,0,Ocassional Flyers
3326,21101,0,1,1,1,7171,32,0,0,5839,1,Ocassional Flyers
3327,35661,7487,1,1,1,600,3,500,2,1759,1,Ocassional Flyers
3328,133002,0,3,1,1,15672,21,150,1,7117,0,Ocassional Flyers
3329,210040,0,5,1,1,77333,39,0,0,5517,0,Ocassional Flyers
3330,29861,0,4,1,1,28190,15,0,0,6407,1,Ocassional Flyers
3331,9483,0,1,1,1,1000,1,0,0,6340,0,Ocassional Flyers
3332,4146,0,1,1,1,3750,9,0,0,5210,1,Ocassional Flyers
3333,30040,0,2,1,1,8636,8,500,1,3873,1,Ocassional Flyers
3334,33834,0,1,1,1,3920,12,0,0,1850,0,Ocassional Flyers
3335,35080,3867,1,1,1,0,0,0,0,4562,0,Ocassional Flyers
3336,14525,0,1,1,1,4625,28,0,0,5317,0,Ocassional Flyers
3337,81251,0,1,1,1,19500,6,0,0,3958,1,Ocassional Flyers
3338,50496,0,3,1,1,13287,26,0,0,4610,1,Ocassional Flyers
3339,10794,0,1,1,1,0,0,0,0,3712,0,Ocassional Flyers
3340,89480,0,1,1,1,2946,4,1946,3,5902,1,Ocassional Flyers
3341,1250,0,1,1,1,1250,3,0,0,679,0,Ocassional Flyers
3342,129972,0,3,1,1,15081,18,500,1,3986,0,Ocassional Flyers
3343,479989,0,4,1,1,66516,26,1600,6,6980,0,Ocassional Flyers
3344,103809,0,3,1,1,16776,14,0,0,3699,0,Ocassional Flyers
3345,166199,6168,1,1,1,10550,5,50,1,1851,1,Ocassional Flyers
3346,9430,0,3,1,1,11323,13,0,0,5756,1,Ocassional Flyers
3347,162840,0,5,1,1,57382,15,0,0,2277,0,Ocassional Flyers
3348,22116,0,3,1,1,20809,14,0,0,5463,1,Ocassional Flyers
3349,3129,0,1,1,1,0,0,0,0,2840,0,Ocassional Flyers
3350,106378,0,4,1,1,56007,14,0,0,3607,0,Ocassional Flyers
3351,37911,0,1,1,1,2250,11,0,0,4385,0,Ocassional Flyers
3352,8250,0,1,1,1,3000,17,0,0,915,0,Ocassional Flyers
3353,106773,0,1,1,1,12900,10,1400,8,8289,1,Ocassional Flyers
3354,105737,0,5,1,1,71728,13,0,0,1705,0,Ocassional Flyers
3355,137778,0,3,1,1,19557,18,0,0,4599,0,Ocassional Flyers
3356,205219,0,4,1,1,30347,19,0,0,4792,0,Ocassional Flyers
3357,37215,0,2,1,1,8199,8,0,0,5637,0,Ocassional Flyers
3358,26156,0,3,1,1,23831,16,0,0,5297,1,Ocassional Flyers
3359,35546,0,1,1,1,3376,10,0,0,3739,0,Ocassional Flyers
3360,391,0,1,1,1,9000,1,0,0,2581,1,Ocassional Flyers
3361,84674,0,4,1,1,46335,14,50,1,6738,1,Ocassional Flyers
3362,16992,0,1,1,1,0,0,0,0,5582,0,Ocassional Flyers
3363,128927,0,5,1,1,61165,14,0,0,2882,0,Ocassional Flyers
3364,8350,0,1,1,1,2125,10,0,0,4967,0,Ocassional Flyers
3365,7560,0,1,1,1,0,0,0,0,5833,0,Ocassional Flyers
3366,67904,0,1,1,1,81,1,0,0,5764,0,Ocassional Flyers
3367,39985,0,3,1,1,15103,21,0,0,5794,0,Ocassional Flyers
3368,70464,0,1,1,1,4000,4,1000,2,4889,1,Ocassional Flyers
3369,42438,0,1,1,1,519,10,0,0,5349,0,Ocassional Flyers
3370,187999,0,4,1,1,52429,49,4550,24,2184,1,Ocassional Flyers
3371,42351,0,4,1,1,28959,14,0,0,5594,0,Ocassional Flyers
3372,2176,0,1,1,1,0,0,0,0,7847,1,Ocassional Flyers
3373,28867,0,3,1,1,19169,28,0,0,1425,0,Ocassional Flyers
3374,47301,1005,1,1,1,4561,4,0,0,1464,0,Ocassional Flyers
3375,20789,0,1,1,1,0,0,0,0,4279,0,Ocassional Flyers
3376,146248,0,1,1,1,2900,4,1400,3,6333,0,Ocassional Flyers
3377,20126,0,1,1,1,0,0,0,0,6053,0,Ocassional Flyers
3378,155278,0,4,1,1,27200,16,0,0,4926,1,Ocassional Flyers
3379,162365,0,5,1,1,65029,15,0,0,1948,0,Ocassional Flyers
3380,52885,0,1,1,1,1600,6,100,1,3020,0,Ocassional Flyers
3381,7138,0,1,1,1,0,0,0,0,293,0,Ocassional Flyers
3382,9312,0,1,1,1,3405,8,250,1,1527,1,Ocassional Flyers
3383,56308,0,1,1,1,2500,3,1000,2,4688,0,Ocassional Flyers
3384,123055,0,1,1,1,11564,5,1039,2,2209,1,Ocassional Flyers
3385,114868,0,4,1,1,45996,22,0,0,3204,0,Ocassional Flyers
3386,113183,0,1,1,1,4200,8,600,5,1865,0,Ocassional Flyers
3387,20391,0,1,1,1,90,3,0,0,2884,0,Ocassional Flyers
3388,18538,0,1,1,1,2200,3,0,0,4344,0,Ocassional Flyers
3389,12568,0,1,1,1,350,3,0,0,1664,0,Ocassional Flyers
3390,7500,0,1,1,1,0,0,0,0,2084,0,Ocassional Flyers
3391,21599,0,2,1,1,5561,13,0,0,5302,0,Ocassional Flyers
3392,61479,0,1,1,1,6050,4,50,1,1755,0,Ocassional Flyers
3393,44873,0,4,1,1,38740,18,850,2,7267,1,Ocassional Flyers
3394,45533,0,5,1,1,56208,16,0,0,2963,1,Ocassional Flyers
3395,29506,0,1,1,1,4826,16,500,2,4993,0,Ocassional Flyers
3396,30729,0,3,1,1,16456,15,0,0,3795,1,Ocassional Flyers
3397,217846,0,4,1,1,49198,20,0,0,7215,1,Ocassional Flyers
3398,36861,0,1,1,1,4642,16,1200,3,3350,0,Ocassional Flyers
3399,50675,0,1,1,1,1100,2,100,1,6282,0,Ocassional Flyers
3400,81960,0,4,1,1,37072,22,700,7,6326,0,Ocassional Flyers
3401,113113,0,3,1,1,10736,13,0,0,4307,0,Ocassional Flyers
3402,82352,0,1,1,1,5760,18,0,0,1797,0,Ocassional Flyers
3403,14440,0,1,1,1,365,2,0,0,1502,1,Ocassional Flyers
3404,20810,0,1,1,1,1713,13,0,0,6225,0,Ocassional Flyers
3405,164307,0,3,1,1,21704,14,0,0,4023,0,Ocassional Flyers
3406,22414,0,1,1,1,1094,3,0,0,2957,1,Ocassional Flyers
3407,59874,0,1,1,1,0,0,0,0,3986,1,Ocassional Flyers
3408,33964,0,1,1,1,300,3,0,0,5128,0,Ocassional Flyers
3409,185549,0,5,1,1,110859,39,2950,16,6778,1,Ocassional Flyers
3410,12112,0,1,1,1,0,0,0,0,4882,0,Ocassional Flyers
3411,12713,0,1,1,1,0,0,0,0,3077,0,Ocassional Flyers
3412,80737,0,1,1,1,2845,5,150,1,3028,1,Ocassional Flyers
3413,39859,0,1,1,1,3675,8,0,0,2272,0,Ocassional Flyers
3414,34327,0,1,1,1,0,0,0,0,6745,0,Ocassional Flyers
3415,15682,0,1,1,1,5025,6,500,1,3298,1,Ocassional Flyers
3416,93198,0,3,1,1,28923,18,0,0,500,0,Ocassional Flyers
3417,137371,0,1,1,1,4977,6,1977,4,3447,0,Ocassional Flyers
3418,44038,0,2,1,1,21634,11,0,0,872,0,Ocassional Flyers
3419,194074,1448,1,1,1,12500,6,0,0,4701,1,Ocassional Flyers
3420,91605,0,4,1,1,37840,18,0,0,1444,0,Ocassional Flyers
3421,57330,0,1,1,1,380,3,0,0,4986,0,Ocassional Flyers
3422,37904,0,3,1,1,19052,17,0,0,6487,1,Ocassional Flyers
3423,8298,0,3,1,1,20087,15,0,0,7498,1,Ocassional Flyers
3424,23334,0,1,1,1,0,0,0,0,6441,0,Ocassional Flyers
3425,24407,0,1,1,1,923,10,0,0,3910,0,Ocassional Flyers
3426,14052,0,1,1,1,0,0,0,0,1808,0,Ocassional Flyers
3427,161321,0,5,1,1,59645,21,0,0,5147,0,Ocassional Flyers
3428,370941,0,4,1,1,44615,16,0,0,7577,1,Ocassional Flyers
3429,19020,0,1,1,1,330,3,0,0,4614,0,Ocassional Flyers
3430,27243,0,2,1,1,6785,12,0,0,4606,0,Ocassional Flyers
3431,18142,0,1,1,1,220,4,0,0,3638,0,Ocassional Flyers
3432,26077,0,1,1,1,6768,4,0,0,3487,1,Ocassional Flyers
3433,26504,0,2,1,1,10599,29,1000,7,1445,0,Ocassional Flyers
3434,58139,500,4,1,1,38408,16,150,1,7227,1,Ocassional Flyers
3435,52693,0,1,1,1,947,4,0,0,2374,0,Ocassional Flyers
3436,34042,0,1,1,1,3463,14,250,1,1761,0,Ocassional Flyers
3437,153554,0,1,1,1,11786,6,1750,4,5784,1,Ocassional Flyers
3438,103891,1388,5,1,1,140573,21,1150,3,5699,1,Ocassional Flyers
3439,196967,0,3,1,1,38490,37,9550,20,4008,1,Ocassional Flyers
3440,24915,0,1,1,1,265,3,0,0,1184,0,Ocassional Flyers
3441,73008,0,3,1,1,12930,18,0,0,5050,0,Ocassional Flyers
3442,30594,0,1,1,1,3250,12,0,0,5017,0,Ocassional Flyers
3443,92551,0,3,1,1,13755,13,500,1,3895,0,Ocassional Flyers
3444,171637,0,1,1,1,4300,8,2800,7,2364,0,Ocassional Flyers
3445,11030,0,1,1,1,0,0,0,0,5884,0,Ocassional Flyers
3446,66863,0,4,1,1,36532,9,0,0,7099,1,Ocassional Flyers
3447,67329,0,1,1,1,6500,3,0,0,1696,1,Ocassional Flyers
3448,33010,0,1,1,1,0,0,0,0,3915,0,Ocassional Flyers
3449,9520,0,3,1,1,12515,13,0,0,2438,1,Ocassional Flyers
3450,61598,0,1,1,1,0,0,0,0,6311,0,Ocassional Flyers
3451,17863,0,1,1,1,0,0,0,0,2028,1,Ocassional Flyers
3452,53532,0,4,1,1,30808,18,0,0,2927,1,Ocassional Flyers
3453,20352,0,1,1,1,1900,5,500,1,2658,0,Ocassional Flyers
3454,12350,0,1,1,1,4125,26,0,0,1314,0,Ocassional Flyers
3455,25849,0,1,1,1,0,0,0,0,996,0,Ocassional Flyers
3456,22966,0,1,1,1,3950,8,450,6,1443,1,Ocassional Flyers
3457,61584,0,4,1,1,27937,14,0,0,3783,0,Ocassional Flyers
3458,99502,0,3,1,1,19678,28,600,2,4182,0,Ocassional Flyers
3459,25705,0,1,1,1,0,0,0,0,1180,0,Ocassional Flyers
3460,67612,0,1,1,1,0,0,0,0,4442,0,Ocassional Flyers
3461,142929,0,4,1,1,40826,23,0,0,2803,0,Ocassional Flyers
3462,56480,0,4,1,1,35841,31,500,1,5401,1,Ocassional Flyers
3463,2131,0,1,1,1,405,3,0,0,1480,0,Ocassional Flyers
3464,48433,0,1,1,1,3500,4,500,1,6807,1,Ocassional Flyers
3465,44514,0,1,1,1,3577,13,0,0,2657,0,Ocassional Flyers
3466,42584,0,1,1,1,841,6,0,0,3526,0,Ocassional Flyers
3467,11631,0,1,1,1,3289,22,0,0,1157,0,Ocassional Flyers
3468,104824,0,3,1,1,14582,15,0,0,6366,0,Ocassional Flyers
3469,11834,0,1,1,1,0,0,0,0,4306,1,Ocassional Flyers
3470,77978,0,1,1,1,1373,10,650,6,3753,1,Ocassional Flyers
3471,37212,0,1,1,1,0,0,0,0,2455,0,Ocassional Flyers
3472,21461,0,1,1,1,4010,26,0,0,1509,0,Ocassional Flyers
3473,51730,0,1,1,1,2875,16,0,0,3264,0,Ocassional Flyers
3474,185681,2024,1,1,1,13300,16,1800,9,6896,1,Ocassional Flyers
3475,40408,0,2,1,1,9612,12,0,0,913,0,Ocassional Flyers
3476,4360,0,1,1,1,2000,9,0,0,1355,0,Ocassional Flyers
3477,29346,0,1,1,1,150,1,150,1,2773,0,Ocassional Flyers
3478,18707,0,1,1,1,100,1,0,0,6693,0,Ocassional Flyers
3479,7273,0,1,1,1,375,3,0,0,1517,0,Ocassional Flyers
3480,70178,0,5,1,1,61530,12,1300,6,3306,1,Ocassional Flyers
3481,120345,0,4,1,1,38323,17,650,2,3544,1,Ocassional Flyers
3482,12465,0,1,1,1,380,3,0,0,4162,0,Ocassional Flyers
3483,22134,0,1,1,1,0,0,0,0,2161,0,Ocassional Flyers
3484,71263,0,5,1,1,80554,41,0,0,2987,1,Ocassional Flyers
3485,16733,0,1,1,1,1000,1,0,0,1983,0,Ocassional Flyers
3486,71459,0,4,1,1,36608,28,1020,3,3312,0,Ocassional Flyers
3487,105665,0,4,1,1,31226,13,0,0,4727,1,Ocassional Flyers
3488,43000,0,1,1,1,1273,4,173,1,4646,0,Ocassional Flyers
3489,12881,0,1,1,1,500,1,0,0,3244,0,Ocassional Flyers
3490,8210,0,1,2,1,9122,16,0,0,3312,1,Ocassional Flyers
3491,91736,0,4,1,1,26724,14,0,0,5994,0,Ocassional Flyers
3492,38997,0,1,1,1,5158,18,0,0,2399,0,Ocassional Flyers
3493,1452,0,1,1,1,2375,5,0,0,3396,1,Ocassional Flyers
3494,26605,0,1,1,1,3704,11,0,0,3543,0,Ocassional Flyers
3495,125465,0,3,1,1,14750,9,0,0,7206,0,Ocassional Flyers
3496,134882,0,3,1,1,15717,14,0,0,1597,0,Ocassional Flyers
3497,7375,0,1,1,1,2750,13,0,0,714,0,Ocassional Flyers
3498,200,0,1,1,1,200,1,200,1,5254,0,Ocassional Flyers
3499,39654,0,1,1,1,1625,6,0,0,5518,0,Ocassional Flyers
3500,30273,0,1,1,1,1720,8,0,0,1117,0,Ocassional Flyers
3501,288865,967,1,1,1,23600,14,2000,4,6884,1,Ocassional Flyers
3502,64280,0,3,1,1,21721,18,0,0,6280,1,Ocassional Flyers
3503,10926,0,1,1,1,0,0,0,0,1851,0,Ocassional Flyers
3504,174286,0,1,1,1,11850,18,2100,5,1950,1,Ocassional Flyers
3505,5103,0,1,1,1,5103,2,0,0,2697,0,Ocassional Flyers
3506,53957,0,1,1,1,7000,4,500,1,4133,0,Ocassional Flyers
3507,70391,0,1,1,1,6000,4,0,0,6150,1,Ocassional Flyers
3508,69647,0,4,1,1,45175,20,2250,3,854,1,Ocassional Flyers
3509,147862,0,4,1,1,44783,14,0,0,2426,1,Ocassional Flyers
3510,5970,0,1,1,1,1000,1,0,0,3091,0,Ocassional Flyers
3511,4148,0,1,3,1,13504,18,0,0,4607,1,Ocassional Flyers
3512,43832,0,1,1,1,0,0,0,0,7865,0,Ocassional Flyers
3513,52819,0,4,1,1,37535,15,1000,2,5645,1,Ocassional Flyers
3514,103172,0,1,1,1,3125,3,0,0,2416,0,Ocassional Flyers
3515,417875,0,4,1,1,44472,18,0,0,6308,0,Ocassional Flyers
3516,97416,0,5,1,1,63679,29,0,0,5093,0,Ocassional Flyers
3517,7535,0,3,1,1,18487,20,0,0,1678,1,Ocassional Flyers
3518,70518,0,1,1,1,2000,3,1000,2,4450,0,Ocassional Flyers
3519,24868,0,1,1,1,205,5,0,0,6689,0,Ocassional Flyers
3520,15439,0,1,1,1,490,3,0,0,5147,0,Ocassional Flyers
3521,7625,0,1,1,1,4375,21,0,0,1393,0,Ocassional Flyers
3522,30554,0,4,1,1,38243,25,0,0,5324,1,Ocassional Flyers
3523,145993,0,5,1,1,95082,17,500,1,7229,1,Ocassional Flyers
3524,77382,0,1,1,1,4950,13,0,0,2256,0,Ocassional Flyers
3525,194906,0,3,1,1,23780,14,200,1,3880,0,Ocassional Flyers
3526,3641,0,1,1,1,1164,3,0,0,3603,0,Ocassional Flyers
3527,190429,6168,1,1,1,27500,11,1500,3,4974,1,Ocassional Flyers
3528,747983,0,4,1,1,26117,15,50,1,6427,1,Ocassional Flyers
3529,89876,0,4,1,1,51620,17,0,0,1739,0,Ocassional Flyers
3530,54942,0,1,1,1,4200,10,4200,10,2610,0,Ocassional Flyers
3531,1701,0,1,1,1,10,1,0,0,4260,1,Ocassional Flyers
3532,166465,0,4,1,4,98717,30,0,0,5531,0,Ocassional Flyers
3533,22751,0,1,1,1,4500,9,4500,9,4166,0,Ocassional Flyers
3534,41153,0,4,1,1,28686,15,0,0,4404,0,Ocassional Flyers
3535,77102,0,3,1,1,13175,20,1850,6,5581,0,Ocassional Flyers
3536,10732,0,1,1,1,1296,6,0,0,8296,0,Ocassional Flyers
3537,6356,0,1,1,1,5000,1,0,0,180,0,Ocassional Flyers
3538,3750,0,1,1,1,1750,7,0,0,1178,0,Ocassional Flyers
3539,129887,0,1,1,1,26810,10,810,3,2566,1,Ocassional Flyers
3540,7210,0,1,1,1,2402,13,0,0,5449,1,Ocassional Flyers
3541,111064,0,1,1,1,12700,7,2700,6,4547,0,Ocassional Flyers
3542,327126,1452,5,1,1,97997,25,350,3,4440,1,Ocassional Flyers
3543,41150,0,1,1,1,0,0,0,0,2000,0,Ocassional Flyers
3544,77814,0,4,1,1,43914,17,0,0,4587,1,Ocassional Flyers
3545,32740,0,1,1,1,10722,4,0,0,2315,1,Ocassional Flyers
3546,17219,0,1,1,1,6167,10,3757,6,2627,1,Ocassional Flyers
3547,5600,0,1,1,1,125,1,0,0,8228,0,Ocassional Flyers
3548,295638,0,1,1,1,5422,20,818,2,7700,1,Ocassional Flyers
3549,41366,0,3,1,1,27148,15,0,0,4806,0,Ocassional Flyers
3550,15610,0,1,1,1,0,0,0,0,3508,0,Ocassional Flyers
3551,44690,0,3,1,1,24779,15,1000,2,2297,1,Ocassional Flyers
3552,12868,0,1,1,1,1875,8,0,0,2483,0,Ocassional Flyers
3553,57857,1099,1,1,1,62650,37,12400,29,4996,1,Ocassional Flyers
3554,48127,0,4,1,1,41447,28,0,0,6421,1,Ocassional Flyers
3555,179382,0,1,1,1,4225,7,0,0,6115,0,Ocassional Flyers
3556,41062,0,1,2,1,8275,11,0,0,3356,0,Ocassional Flyers
3557,80174,0,1,1,1,500,1,0,0,5804,1,Ocassional Flyers
3558,17388,0,1,1,1,0,0,0,0,4232,0,Ocassional Flyers
3559,16152,0,1,1,1,6129,19,500,5,1635,1,Ocassional Flyers
3560,32141,0,1,1,1,3500,14,0,0,5768,0,Ocassional Flyers
3561,10630,0,1,1,1,550,6,0,0,1670,0,Ocassional Flyers
3562,21855,0,1,1,1,200,3,0,0,5383,0,Ocassional Flyers
3563,140544,0,1,1,1,1021,3,500,1,3342,0,Ocassional Flyers
3564,57374,1621,1,1,1,2100,5,2100,5,1440,0,Ocassional Flyers
3565,45613,0,4,1,1,29117,16,350,1,4625,1,Ocassional Flyers
3566,15326,7663,1,1,1,0,0,0,0,4140,0,Ocassional Flyers
3567,45485,0,1,1,1,8417,4,0,0,759,1,Ocassional Flyers
3568,19221,0,1,1,1,4655,8,500,1,7896,1,Ocassional Flyers
3569,1000,0,1,1,1,1000,1,0,0,1970,0,Ocassional Flyers
3570,6000,0,1,1,1,0,0,0,0,5286,0,Ocassional Flyers
3571,66936,2370,1,1,1,3450,5,950,4,5147,0,Ocassional Flyers
3572,11552,0,1,1,1,0,0,0,0,481,0,Ocassional Flyers
3573,53935,0,1,1,1,0,0,0,0,3743,0,Ocassional Flyers
3574,21736,0,1,2,1,6672,10,0,0,2544,0,Ocassional Flyers
3575,42363,0,1,1,1,0,0,0,0,7120,1,Ocassional Flyers
3576,110980,0,1,1,1,12900,8,950,4,4853,0,Ocassional Flyers
3577,1022,0,1,1,1,0,0,0,0,463,0,Ocassional Flyers
3578,2886,0,1,1,1,500,1,0,0,557,0,Ocassional Flyers
3579,12966,0,3,1,1,15021,16,886,3,1553,1,Ocassional Flyers
3580,7490,0,1,1,1,0,0,0,0,3042,0,Ocassional Flyers
3581,28712,0,1,1,1,1500,3,1500,3,2256,1,Ocassional Flyers
3582,347096,0,1,1,1,12000,6,0,0,6408,1,Ocassional Flyers
3583,110893,0,1,1,1,4653,6,0,0,3645,0,Ocassional Flyers
3584,53983,0,3,1,1,24862,13,0,0,3512,0,Ocassional Flyers
3585,41243,0,4,1,1,27971,7,300,1,6483,0,Ocassional Flyers
3586,71713,0,1,1,1,2135,4,0,0,1845,0,Ocassional Flyers
3587,39139,0,1,1,1,710,4,0,0,3967,0,Ocassional Flyers
3588,16803,0,1,1,1,1287,6,0,0,6291,0,Ocassional Flyers
3589,40204,0,1,1,1,850,3,350,2,3006,0,Ocassional Flyers
3590,19892,0,1,1,1,3505,13,0,0,1240,0,Ocassional Flyers
3591,59445,0,1,1,1,5500,21,500,2,4843,0,Ocassional Flyers
3592,7041,0,1,1,1,1747,12,0,0,2718,1,Ocassional Flyers
3593,40264,0,1,1,1,19137,13,0,0,4684,0,Ocassional Flyers
3594,2261,0,1,1,1,15062,2,0,0,5556,1,Ocassional Flyers
3595,267404,0,5,1,1,263685,51,3000,6,6584,1,Ocassional Flyers
3596,23890,0,4,1,1,35574,19,0,0,5031,1,Ocassional Flyers
3597,45050,2900,1,1,1,4875,10,500,1,2669,1,Ocassional Flyers
3598,39503,0,3,1,1,16671,18,2339,2,4884,1,Ocassional Flyers
3599,69323,0,1,1,1,5140,2,0,0,4786,0,Ocassional Flyers
3600,49991,0,4,1,1,44146,27,2510,4,4803,1,Ocassional Flyers
3601,4779,0,1,1,1,600,2,0,0,4926,1,Ocassional Flyers
3602,229397,0,3,1,1,22873,13,0,0,8289,1,Ocassional Flyers
3603,4351,0,1,1,1,0,0,0,0,1659,0,Ocassional Flyers
3604,8859,0,3,1,1,11998,13,0,0,3690,1,Ocassional Flyers
3605,57642,0,4,1,1,52176,15,0,0,1564,1,Ocassional Flyers
3606,77814,0,3,1,1,14786,11,0,0,4394,0,Ocassional Flyers
3607,152539,0,5,1,1,65972,14,0,0,6187,0,Ocassional Flyers
3608,100634,0,1,3,1,69669,28,1540,12,4193,1,Ocassional Flyers
3609,222227,0,4,1,1,38127,14,500,1,7047,1,Ocassional Flyers
3610,41279,0,2,1,1,8682,14,0,0,2241,0,Ocassional Flyers
3611,355145,0,5,1,1,61926,29,806,8,5288,0,Ocassional Flyers
3612,440265,4081,1,1,1,22750,15,1250,10,6234,1,Ocassional Flyers
3613,46349,0,4,1,1,33923,20,1100,2,4856,1,Ocassional Flyers
3614,115385,0,1,1,1,5890,15,1250,7,4546,0,Ocassional Flyers
3615,122904,0,4,1,1,37380,21,1300,4,7956,0,Ocassional Flyers
3616,23257,0,1,1,1,0,0,0,0,361,0,Ocassional Flyers
3617,37936,0,2,1,1,6211,12,0,0,2719,0,Ocassional Flyers
3618,41354,0,1,1,1,4123,4,0,0,7034,0,Ocassional Flyers
3619,118141,0,4,1,1,46521,11,0,0,3259,1,Ocassional Flyers
3620,92406,0,2,1,1,9402,26,750,2,1999,0,Ocassional Flyers
3621,43382,0,2,1,1,11150,20,0,0,6924,0,Ocassional Flyers
3622,5500,0,1,1,1,5500,11,5500,11,1690,0,Ocassional Flyers
3623,9611,0,1,1,1,2250,3,0,0,2845,1,Ocassional Flyers
3624,114508,0,4,1,1,29960,22,1250,8,4226,1,Ocassional Flyers
3625,24310,0,1,1,1,2815,6,0,0,5266,0,Ocassional Flyers
3626,119340,1000,1,1,1,400,5,400,5,3855,1,Ocassional Flyers
3627,76210,0,4,1,1,37937,29,1110,8,798,1,Ocassional Flyers
3628,3056,0,1,1,1,1200,3,0,0,4363,0,Ocassional Flyers
3629,12000,0,1,1,1,5625,34,0,0,859,0,Ocassional Flyers
3630,26933,0,1,1,1,750,6,0,0,1299,0,Ocassional Flyers
